method,params,split,P,TRIR,U,PU,D,D_text,T,GAIN,relative_gain
dpmlm_shap,"{'epsilon': 10, 'k': 2}",,0.5622608422424155,0.401673640167364,0.9553534518396032,0.9623811492352211,0.1933853143672896,0.1933853143672896,3.447268526150624,0.35801381921921543,0.40520265000272004
dpmlm_shap,"{'epsilon': 10, 'k': 3}",,0.5096136216652073,0.36262203626220363,0.9561802397684994,0.9565936337329475,0.20122934386916475,0.20122934386916475,3.690210458780756,0.4077537523309056,0.45944820677473897
dpmlm_shap,"{'epsilon': 10, 'k': 5}",,0.45161540875951545,0.3165969316596932,0.95824720959074,0.9528730880529144,0.2104433628985733,0.2104433628985733,3.977815296958156,0.46376384834815737,0.5203877585014056
dpmlm_shap,"{'epsilon': 10, 'k': 7}",,0.4185976271111016,0.28451882845188287,0.9520463001240181,0.9495659363373294,0.2162528788257404,0.2162528788257404,4.156089110649274,0.4924551419815793,0.5475466883287347
dpmlm_shap,"{'epsilon': 10, 'k': 10}",,0.37277999267161666,0.23570432357043236,0.9462587846217445,0.9429516329061596,0.2228449303233313,0.2228449303233313,4.36704417114685,0.5330766660871066,0.5881109300512068
dpmlm_shap,"{'epsilon': 25, 'k': 2}",,0.5599763408901961,0.4100418410041841,0.9627945431996693,0.9648615130219099,0.19223747283848616,0.19223747283848616,3.3975978293415623,0.3642708850913663,0.41511801633170986
dpmlm_shap,"{'epsilon': 25, 'k': 3}",,0.5097473873965593,0.37238493723849375,0.9570070276973957,0.9611409673418768,0.19961382164694938,0.19961382164694938,3.6284231396673614,0.410020287460302,0.4601567631107011
dpmlm_shap,"{'epsilon': 25, 'k': 5}",,0.457904439919246,0.3263598326359833,0.9615543613063249,0.954940057875155,0.20868785121239822,0.20868785121239822,3.914942880259459,0.45981818888204984,0.5173855980287954
dpmlm_shap,"{'epsilon': 25, 'k': 7}",,0.4214994251028403,0.29009762900976294,0.9470855725506407,0.9499793303017776,0.21478028694624346,0.21478028694624346,4.126609743326983,0.48843310079572944,0.5395378976709067
dpmlm_shap,"{'epsilon': 25, 'k': 10}",,0.3865966728254564,0.2524407252440725,0.9363373294749897,0.944605208763952,0.2209589432935766,0.2209589432935766,4.345352011836236,0.5166072288008677,0.5639654882932521
dpmlm_shap,"{'epsilon': 50, 'k': 2}",,0.5732713573556151,0.42538354253835425,0.9574204216618437,0.9644481190574618,0.19170254428261516,0.19170254428261516,3.4512362933789755,0.34874779722260413,0.3961450197813122
dpmlm_shap,"{'epsilon': 50, 'k': 3}",,0.5255667803378716,0.3933054393305439,0.9541132699462588,0.9632079371641175,0.19861929142657467,0.19861929142657467,3.6996361968518414,0.39381863968100655,0.4411559461321828
dpmlm_shap,"{'epsilon': 50, 'k': 5}",,0.48160525326591874,0.3556485355648536,0.9516329061595701,0.9615543613063249,0.20624455569351247,0.20624455569351247,3.988858675170143,0.43498112528109273,0.4832144466343968
dpmlm_shap,"{'epsilon': 50, 'k': 7}",,0.4464465286429021,0.3193863319386332,0.9483257544439851,0.9574204216618437,0.21147007889100078,0.21147007889100078,4.199081520032857,0.4668746741954881,0.5154998187260007
dpmlm_shap,"{'epsilon': 50, 'k': 10}",,0.4043305294357744,0.26778242677824265,0.9417114510128152,0.9487391484084332,0.2172967705378211,0.2172967705378211,4.44960217713676,0.5029295826671816,0.5514651663710719
dpmlm_shap,"{'epsilon': 100, 'k': 2}",,0.5821199861491203,0.4323570432357043,0.9673418768085986,0.9673418768085986,0.19074751456422517,0.19074751456422517,3.415291392539478,0.3443959801775369,0.39730050360434743
dpmlm_shap,"{'epsilon': 100, 'k': 3}",,0.5395550964277672,0.4086471408647141,0.9607275733774286,0.9636213311285655,0.1968162949541572,0.1968162949541572,3.6190418875008135,0.3824686907458945,0.43372117149514744
dpmlm_shap,"{'epsilon': 100, 'k': 5}",,0.4956921753882717,0.37656903765690375,0.9541132699462588,0.9611409673418768,0.20424235272427244,0.20424235272427244,3.898312999685595,0.42178020672683464,0.4714584631951192
dpmlm_shap,"{'epsilon': 100, 'k': 7}",,0.46769614268006654,0.3472803347280335,0.9404712691194709,0.9599007854485324,0.20887245086906073,0.20887245086906073,4.072571554394201,0.44377421850134197,0.4859255718455881
dpmlm_shap,"{'epsilon': 100, 'k': 10}",,0.4331656302428446,0.304044630404463,0.9338569656883009,0.9553534518396032,0.2139515658581045,0.2139515658581045,4.286287722199257,0.47374135221143376,0.5141967811861183
dpmlm_shap,"{'epsilon': 250, 'k': 2}",,0.5811768992992198,0.4281729428172943,0.9681686647374949,0.9665150888797024,0.1898506817158809,0.1898506817158809,4.004605412245099,0.34574581869214405,0.3991013369351927
dpmlm_shap,"{'epsilon': 250, 'k': 3}",,0.5349790963548623,0.401673640167364,0.9632079371641175,0.9644481190574618,0.19623003649953083,0.19623003649953083,4.445614196256765,0.38848671583699207,0.4408954306220946
dpmlm_shap,"{'epsilon': 250, 'k': 5}",,0.4901507922663268,0.3612273361227336,0.9412980570483671,0.9590739975196362,0.20259692775853266,0.20259692775853266,4.9317507632099655,0.4226858976095957,0.4639935287488794
dpmlm_shap,"{'epsilon': 250, 'k': 7}",,0.46471132041351776,0.33472803347280333,0.944605208763952,0.95824720959074,0.20670907138398287,0.20670907138398287,5.242190331305006,0.4484526866928557,0.49317433791020837
dpmlm_shap,"{'epsilon': 250, 'k': 10}",,0.44211764219316313,0.31101813110181314,0.9433650268706076,0.954940057875155,0.21139732343862744,0.21139732343862744,5.605674735999642,0.46858773717250063,0.5148252819950188
dpmlm_shap,"{'epsilon': 10, 'k': 2}",test,0.46880982733107035,0.2112970711297071,,0.9372384937238494,0.05642720119849016,,,,
dpmlm_shap,"{'epsilon': 10, 'k': 3}",test,0.35906085822786726,0.17573221757322177,,0.920502092050209,0.08349405224171051,,,,
dpmlm_shap,"{'epsilon': 10, 'k': 5}",test,0.271713109932638,0.14644351464435146,,0.882845188284519,0.11197381263239131,,,,
dpmlm_shap,"{'epsilon': 10, 'k': 7}",test,0.2286711011616982,0.12552301255230125,,0.8786610878661086,0.13012793522793906,,,,
dpmlm_shap,"{'epsilon': 10, 'k': 10}",test,0.18810003290456667,0.10041841004184102,,0.8661087866108786,0.14586082805452547,,,,
dpmlm_shap,"{'epsilon': 25, 'k': 2}",test,0.490679405191751,0.23430962343096234,,0.9456066945606696,0.06573546436530707,,,,
dpmlm_shap,"{'epsilon': 25, 'k': 3}",test,0.38726504463806893,0.200836820083682,,0.9372384937238494,0.0937844967834033,,,,
dpmlm_shap,"{'epsilon': 25, 'k': 5}",test,0.2931857898232617,0.1631799163179916,,0.9163179916317992,0.12242788664293494,,,,
dpmlm_shap,"{'epsilon': 25, 'k': 7}",test,0.24904579293365023,0.1401673640167364,,0.882845188284519,0.14291592003661457,,,,
dpmlm_shap,"{'epsilon': 25, 'k': 10}",test,0.21284004804549256,0.1192468619246862,,0.8744769874476988,0.16241742715821222,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 2}",test,0.4990155204376768,0.2594142259414226,,0.9581589958158996,0.07474267363764706,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 3}",test,0.41910689327056894,0.2384937238493724,,0.9497907949790795,0.09837540933365356,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 5}",test,0.3396988168238718,0.200836820083682,,0.9163179916317992,0.12491551547075541,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 7}",test,0.3068803398609146,0.1903765690376569,,0.9163179916317992,0.1497404051249222,,,,
dpmlm_shap,"{'epsilon': 50, 'k': 10}",test,0.2715016802200909,0.1694560669456067,,0.8995815899581588,0.1766284000050266,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 2}",test,0.5138817712813464,0.2698744769874477,,0.9581589958158996,0.0752646413334998,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 3}",test,0.43962385915102686,0.2615062761506276,,0.9414225941422593,0.10325546938193157,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 5}",test,0.3868883526853395,0.24476987447698745,,0.9246861924686194,0.134878073692914,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 7}",test,0.3568331825878667,0.22594142259414227,,0.9121338912133891,0.15591598186110045,,,,
dpmlm_shap,"{'epsilon': 100, 'k': 10}",test,0.3295798208961662,0.2112970711297071,,0.9163179916317992,0.1759634543773122,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 2}",test,0.5351774898904976,0.3117154811715481,,0.9623430962343097,0.08047249719669347,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 3}",test,0.4740778866931429,0.3138075313807531,,0.9581589958158996,0.11224327071026338,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 5}",test,0.4239322504413675,0.2949790794979079,,0.9414225941422593,0.14777367194030763,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 7}",test,0.39791446532904473,0.27615062761506276,,0.9414225941422593,0.1730723822858215,,,,
dpmlm_shap,"{'epsilon': 250, 'k': 10}",test,0.3785454082920924,0.2615062761506276,,0.9414225941422593,0.1916172405370502,,,,
dpmlm_shap,{'epsilon': 10},,0.023611254984651952,0.00697350069735007,0.13724679619677552,0.14055394791236048,0.4637203976983969,0.4637203976983969,9.426324927656056,0.23370754975359045,0.1161940671408611
dpmlm_shap,{'epsilon': 25},,0.06893148942408873,0.03207810320781032,0.6998759818106656,0.6105828854898718,0.37554046080600584,0.37554046080600584,5.595985944605209,0.5897081837522661,0.6447286935856685
dpmlm_shap,{'epsilon': 50},,0.16451550895329306,0.09762900976290097,0.8152128978916908,0.8119057461761058,0.31900901195784526,0.31900901195784526,10.131107895824721,0.6236376142197124,0.6655467775660658
dpmlm_shap,{'epsilon': 100},,0.24714974586292593,0.16596931659693168,0.8673005374121537,0.8726746589499793,0.29283856172553513,0.29283856172553513,9.80252583712278,0.5871675146036482,0.6349159190205478
dpmlm_shap,{'epsilon': 250},,0.2833657774133102,0.1910739191073919,0.8772219925589086,0.9090533278214138,0.2773403091838952,0.2773403091838952,10.710735841256717,0.5716083226669205,0.6083120001533164
